Tempo,Canal 0,Canal 1
1702557233.3709278,0.0,0.0
1702557233.3739266,0.0,0.0
1702557233.3759263,0.0,0.0
1702557233.3788347,0.0,0.0
1702557233.3818338,0.0362,0.131
1702557233.3838353,0.738,1.0
1702557233.3868134,1.0,1.0
1702557233.3908124,1.0,1.0
1702557233.4018085,1.0,1.0
1702557233.404821,1.0,1.0
1702557233.4068177,1.0,1.0
1702557233.4099474,0.7009,0.4115
1702557233.4132817,0.0303,0.0
1702557233.4152792,0.0,0.0
1702557233.4182794,0.0,0.0
1702557233.4202797,0.0,0.0
1702557233.4222786,0.0,0.0
1702557233.424279,0.0,0.0
1702557233.4278946,0.0,0.0
1702557233.4309103,0.0,0.0
1702557233.4329097,0.0,0.0147
1702557233.434911,0.4135,0.8338
1702557233.4379094,1.0,1.0
1702557233.4399114,1.0,1.0
1702557233.4419103,1.0,1.0
1702557233.4453442,1.0,1.0
1702557233.4473426,1.0,1.0
1702557233.4503436,0.9306,0.7439
1702557233.4523427,0.2307,0.0
1702557233.4543421,0.0,0.0
1702557233.4563427,0.0,0.0
1702557233.459341,0.0,0.0
1702557233.4625268,0.0,0.0
1702557233.4645517,0.0,0.0
1702557233.4675524,0.0,0.0
1702557233.4695506,0.0,0.0
1702557233.4715502,0.0,0.0
1702557233.4735513,0.1241,0.3744
1702557233.4765491,0.9374,1.0
1702557233.4798305,1.0,1.0
1702557233.4818318,1.0,1.0
1702557233.4838314,1.0,1.0
1702557233.4868324,1.0,1.0
1702557233.488832,1.0,0.956
1702557233.4908328,0.4164,0.1408
1702557233.4976938,0.0,0.0
1702557233.502714,0.0,0.0
1702557233.5047042,0.0,0.0
1702557233.5077057,0.0,0.0
1702557233.51065,0.0,0.0
1702557233.513333,0.0,0.0
1702557233.5163317,0.0,0.0
1702557233.5183313,0.0078,0.0
1702557233.5213304,0.0283,0.0978
1702557233.5233328,0.6901,1.0
1702557233.5253313,1.0,1.0
1702557233.5291514,1.0,1.0
1702557233.5311491,1.0,1.0
1702557233.5341492,1.0,1.0
1702557233.5361505,1.0,1.0
1702557233.538151,0.7615,0.4731
1702557233.54015,0.045,0.0
1702557233.5445526,0.0,0.0
1702557233.5465672,0.0,0.0
1702557233.5485663,0.0,0.0
1702557233.5515664,0.0,0.0
1702557233.5535674,0.0029,0.0
1702557233.5555675,0.0,0.0
1702557233.5575666,0.0,0.0
1702557233.5606587,0.0068,0.0098
1702557233.5631733,0.3431,0.7419
1702557233.5651731,1.0,1.0
1702557233.5681727,1.0,1.0
1702557233.5701733,1.0,1.0
1702557233.5721734,1.0,1.0
1702557233.5751731,1.0,1.0
1702557233.5776925,0.9599,0.7977
1702557233.5807168,0.2757,0.0
1702557233.5827162,0.0,0.0
1702557233.584716,0.0,0.0
1702557233.587717,0.0,0.0
1702557233.5897179,0.0,0.0
1702557233.591716,0.0,0.0
1702557233.5946767,0.0,0.0
1702557233.5976923,0.0,0.0
1702557233.5996919,0.002,0.0
1702557233.6016905,0.1105,0.3109
1702557233.6046927,0.8719,1.0
1702557233.6066916,1.0,1.0
1702557233.6133692,1.0,1.0
1702557233.617388,1.0,1.0
1702557233.6203806,1.0,1.0
1702557233.622383,1.0,0.9736
1702557233.6243808,0.4751,0.173
1702557233.628592,0.0,0.0
1702557233.631617,0.0,0.0
1702557233.633617,0.0,0.0
1702557233.6356163,0.0,0.0
1702557233.6386182,0.0,0.0
1702557233.6406171,0.0,0.0
1702557233.6441352,0.0,0.0
1702557233.647243,0.0117,0.0
1702557233.6492434,0.0225,0.0714
1702557233.6512432,0.6706,1.0
1702557233.6542447,1.0,1.0
1702557233.6562428,1.0,1.0
1702557233.6582432,1.0,1.0
1702557233.6612568,1.0,1.0
1702557233.6632807,1.0,1.0
1702557233.6662858,0.8025,0.5347
1702557233.668298,0.0909,0.0
1702557233.6702986,0.0,0.0
1702557233.6732755,0.0,0.0
1702557233.6768484,0.0,0.0
1702557233.679162,0.0,0.0
1702557233.6821616,0.0039,0.0
1702557233.6841621,0.0,0.0
1702557233.686163,0.0,0.0
1702557233.6881614,0.0108,0.0068
1702557233.6911612,0.3011,0.6706
1702557233.6931672,1.0,1.0
1702557233.6966972,1.0,1.0
1702557233.6986992,1.0,1.0
1702557233.7006993,1.0,1.0
1702557233.7026985,1.0,1.0
1702557233.7046993,0.9853,0.8397
1702557233.7076979,0.2991,0.0
1702557233.7096987,0.0,0.0
1702557233.7134414,0.0,0.0
1702557233.7154415,0.0,0.0
1702557233.7184422,0.0,0.0
1702557233.7204416,0.0098,0.0
1702557233.722441,0.0,0.0
1702557233.724442,0.0,0.0
1702557233.7318425,0.0,0.0
1702557233.7348278,0.0919,0.2649
1702557233.7368293,0.8387,1.0
1702557233.738829,1.0,1.0
1702557233.7408276,1.0,1.0
1702557233.7439945,1.0,1.0
1702557233.747058,1.0,1.0
1702557233.7490368,1.0,0.9883
1702557233.7520387,0.5347,0.2199
1702557233.7550414,0.0,0.0
1702557233.7570412,0.0,0.0
1702557233.7603114,0.0,0.0
1702557233.7633207,0.0,0.0
1702557233.766326,0.001,0.0
1702557233.7683227,0.0,0.0
1702557233.771489,0.002,0.0
1702557233.791104,0.0,0.0
1702557233.8115137,0.0176,0.0547
1702557233.816382,0.6188,1.0
1702557233.820385,1.0,1.0
1702557233.824384,1.0,1.0
1702557233.836077,1.0,1.0
1702557233.8482964,1.0,1.0
1702557233.852295,1.0,1.0
1702557233.8562963,0.8485,0.5904
1702557233.8603299,0.13,0.0
1702557233.865062,0.0,0.0
1702557233.869064,0.0,0.0
1702557233.8720632,0.0,0.0
1702557233.8768694,0.0,0.0
1702557233.902244,0.0,0.0
1702557233.9062464,0.0,0.0
1702557233.9115818,0.0098,0.0
1702557233.9145796,0.0156,0.0
1702557233.9175856,0.2414,0.5816
1702557233.9304748,1.0,1.0
1702557233.9354763,1.0,1.0
1702557233.939477,1.0,1.0
1702557233.9490302,1.0,1.0
1702557233.9510279,1.0,1.0
1702557233.9530296,0.9941,0.8729
1702557233.9560306,0.3099,0.001
1702557233.95803,0.0,0.0
1702557233.9600298,0.0,0.0
1702557233.963615,0.0,0.0
1702557233.96561,0.0,0.0
1702557233.9686112,0.0,0.0
1702557233.970611,0.0,0.0
1702557233.9736204,0.0,0.0
1702557233.978959,0.0068,0.0
1702557233.9819725,0.0635,0.2102
1702557233.9839737,0.8006,1.0
1702557233.9859746,1.0,1.0
1702557233.9879737,1.0,1.0
1702557233.990972,1.0,1.0
1702557233.9929724,1.0,1.0
1702557233.9959414,1.0,1.0
1702557233.9989371,0.5924,0.2815
1702557234.000938,0.0,0.0
1702557234.0029373,0.0,0.0
1702557234.0049376,0.0,0.0
1702557234.0069382,0.0,0.0
1702557234.0089366,0.0,0.0
1702557234.0125494,0.0,0.0
1702557234.0145483,0.0,0.0
1702557234.01755,0.002,0.0
1702557234.019549,0.0078,0.0362
1702557234.0215483,0.5513,0.9609
1702557234.0235481,1.0,1.0
1702557234.0272553,1.0,1.0
1702557234.0305297,1.0,1.0
1702557234.032518,1.0,1.0
1702557234.034515,1.0,1.0
1702557234.037525,0.8827,0.6461
1702557234.0395355,0.1681,0.0
1702557234.0415337,0.0,0.0
1702557234.0511029,0.0,0.0
1702557234.0541015,0.0,0.0
1702557234.0560946,0.0,0.0
1702557234.0611045,0.0,0.0
1702557234.065102,0.0,0.0
1702557234.069105,0.0,0.0
1702557234.072103,0.0,0.0
1702557234.0761015,0.1926,0.52
1702557234.0806046,1.0,1.0
1702557234.0826068,1.0,1.0
1702557234.084606,1.0,1.0
1702557234.0866065,1.0,1.0
1702557234.0896063,1.0,1.0
1702557234.091607,1.0,0.9071
1702557234.0943272,0.3587,0.0684
1702557234.0969305,0.0,0.0
1702557234.0989306,0.0,0.0
1702557234.1019309,0.0,0.0
1702557234.103931,0.0,0.0
1702557234.1059313,0.0,0.0
1702557234.1079311,0.0,0.0
1702557234.1117303,0.0,0.0
1702557234.113754,0.0,0.0
1702557234.1167543,0.0508,0.174
1702557234.1187541,0.7693,1.0
1702557234.1207547,1.0,1.0
1702557234.1237533,1.0,1.0
1702557234.125754,1.0,1.0
1702557234.128916,1.0,1.0
1702557234.130917,1.0,1.0
1702557234.133918,0.6569,0.3568
1702557234.135916,0.0098,0.0
1702557234.137917,0.0,0.0
1702557234.1399167,0.0,0.0
1702557234.1429148,0.0,0.0
1702557234.1460578,0.0,0.0
1702557234.1480508,0.0,0.0
1702557234.150052,0.0,0.0
1702557234.1520507,0.0,0.0
1702557234.155053,0.0039,0.0215
1702557234.157053,0.4663,0.9003
1702557234.1618147,1.0,1.0
1702557234.1678264,1.0,1.0
1702557234.1698258,1.0,1.0
1702557234.172825,1.0,1.0
1702557234.1748254,1.0,1.0
1702557234.1778026,0.9179,0.7038
1702557234.1805558,0.1975,0.0
1702557234.1825576,0.0,0.0
1702557234.1855574,0.0,0.0
1702557234.1875532,0.0,0.0
1702557234.1895566,0.0,0.0
1702557234.1925566,0.0,0.0
1702557234.196325,0.0,0.0
1702557234.1983244,0.0,0.0
1702557234.2003262,0.0039,0.0
1702557234.2033234,0.1505,0.4428
1702557234.205325,0.9824,1.0
1702557234.207325,1.0,1.0
1702557234.2093246,1.0,1.0
1702557234.2127109,1.0,1.0
1702557234.2147048,1.0,1.0
1702557234.217705,1.0,0.9374
1702557234.2197056,0.3763,0.1056
1702557234.2217057,0.0,0.0
1702557234.223706,0.0,0.0
1702557234.2267084,0.0,0.0
1702557234.230638,0.0,0.0
1702557234.2336462,0.0,0.0
1702557234.2366464,0.0,0.0
1702557234.2386472,0.0,0.0
1702557234.2406473,0.0,0.0
1702557234.2426476,0.0342,0.1251
1702557234.246131,0.7331,1.0
1702557234.2481217,1.0,1.0
1702557234.2501223,1.0,1.0
1702557234.2521217,1.0,1.0
1702557234.2551222,1.0,1.0
1702557234.2571218,1.0,1.0
1702557234.2591221,0.7087,0.4184
1702557234.2667027,0.0264,0.0
1702557234.2686913,0.0,0.0
1702557234.2716906,0.0,0.0
1702557234.2736921,0.0,0.0
1702557234.2756908,0.0,0.0
1702557234.27837,0.0,0.0
1702557234.28141,0.0,0.0
1702557234.2834094,0.0,0.0
1702557234.285409,0.0137,0.0186
1702557234.288409,0.4194,0.8358
1702557234.2904098,1.0,1.0
1702557234.2924094,1.0,1.0
1702557234.2964888,1.0,1.0
1702557234.298488,1.0,1.0
1702557234.3014886,1.0,1.0
1702557234.303489,0.9443,0.7576
1702557234.3054886,0.2512,0.0
1702557234.3074884,0.0,0.0
1702557234.3104625,0.0,0.0
1702557234.313141,0.0,0.0
1702557234.316143,0.0,0.0
1702557234.3181417,0.0,0.0
1702557234.3201418,0.0,0.0
1702557234.323143,0.0,0.0
1702557234.3251426,0.0,0.0
1702557234.3284662,0.132,0.3871
1702557234.330492,0.9277,1.0
1702557234.3334908,1.0,1.0
1702557234.3354907,1.0,1.0
1702557234.3374908,1.0,1.0
1702557234.3394916,1.0,1.0
1702557234.3424916,1.0,0.9521
1702557234.345369,0.4223,0.1349
1702557234.3483827,0.0,0.0
1702557234.3503854,0.0,0.0
1702557234.352384,0.0,0.0
1702557234.354383,0.0,0.0
1702557234.3573835,0.0,0.0
1702557234.3610573,0.0,0.0
1702557234.366075,0.0,0.0
1702557234.3690717,0.0039,0.0
1702557234.3720748,0.0235,0.1056
1702557234.3751001,0.7107,1.0
1702557234.3853939,1.0,1.0
1702557234.388453,1.0,1.0
1702557234.3944287,1.0,1.0
1702557234.397834,1.0,1.0
1702557234.4008439,1.0,1.0
1702557234.4038436,0.7605,0.4761
1702557234.4078743,0.0557,0.0
1702557234.4123707,0.0,0.0
1702557234.4154603,0.0,0.0
1702557234.4174602,0.0,0.0
1702557234.41946,0.0,0.0
1702557234.4224598,0.0,0.0
1702557234.4244592,0.0,0.0
1702557234.426459,0.0,0.0
1702557234.429911,0.0196,0.0108
1702557234.432942,0.3539,0.7468
1702557234.4359267,1.0,1.0
1702557234.4379284,1.0,1.0
1702557234.4409308,1.0,1.0
1702557234.4450083,1.0,1.0
1702557234.4477403,1.0,1.0
1702557234.4507399,0.9638,0.7937
1702557234.4527457,0.2649,0.0
1702557234.4547455,0.0,0.0
1702557234.4577453,0.0,0.0
1702557234.4597452,0.0,0.0
1702557234.4635158,0.0,0.0
1702557234.4655316,0.0,0.0
1702557234.4675317,0.0,0.0
1702557234.4705322,0.0059,0.0
1702557234.4725323,0.0078,0.0
1702557234.4745314,0.1085,0.3236
1702557234.477529,0.9032,1.0
1702557234.479915,1.0,1.0
1702557234.482913,1.0,1.0
1702557234.4849148,1.0,1.0
1702557234.4869142,1.0,1.0
1702557234.4889143,1.0,0.9756
1702557234.4919128,0.478,0.1691
1702557234.496582,0.0,0.0
1702557234.5015829,0.0,0.0
1702557234.5046077,0.0,0.0
1702557234.506607,0.0,0.0
1702557234.5086071,0.0,0.0
1702557234.5124083,0.0,0.0
1702557234.5154526,0.0,0.0
1702557234.5174532,0.0,0.0
1702557234.5194533,0.0264,0.0694
1702557234.5214536,0.6735,1.0
1702557234.5244527,1.0,1.0
1702557234.5264533,1.0,1.0
1702557234.5298452,1.0,1.0
1702557234.532846,1.0,1.0
1702557234.534847,1.0,1.0
1702557234.5378463,0.8065,0.5327
1702557234.539847,0.087,0.0
1702557234.5428362,0.0,0.0
1702557234.546501,0.0,0.0
1702557234.5485008,0.0,0.0
1702557234.550501,0.0,0.0
1702557234.5525053,0.002,0.0
1702557234.5555005,0.0,0.0
1702557234.5575008,0.0049,0.0
1702557234.5595,0.0,0.0039
1702557234.563229,0.305,0.6755
1702557234.565228,1.0,1.0
1702557234.5682282,1.0,1.0
1702557234.5702286,1.0,1.0
1702557234.5722284,1.0,1.0
1702557234.5742278,1.0,1.0
1702557234.5772285,0.9795,0.8328
1702557234.5801525,0.2972,0.0
1702557234.582152,0.0,0.0
1702557234.5851521,0.0,0.0
1702557234.587153,0.0,0.0
1702557234.5891535,0.0,0.0
1702557234.5911524,0.0,0.0
1702557234.5941248,0.0,0.0
1702557234.5975132,0.0,0.0
1702557234.5995128,0.001,0.0
1702557234.6015127,0.0841,0.2717
1702557234.6045132,0.8592,1.0
1702557234.6065133,1.0,1.0
1702557234.608513,1.0,1.0
1702557234.6105134,1.0,1.0
1702557234.618489,1.0,1.0
1702557234.6215131,1.0,0.9922
1702557234.6235127,0.5396,0.2219
1702557234.625513,0.0,0.0
1702557234.6292207,0.0,0.0
1702557234.6322362,0.0,0.0
1702557234.6342363,0.0,0.0
1702557234.6362352,0.0,0.0
1702557234.639235,0.0,0.0
1702557234.6412363,0.0,0.0
1702557234.6432357,0.0,0.0
1702557234.6480021,0.0303,0.0577
1702557234.6500032,0.6168,1.0
1702557234.6520035,1.0,1.0
1702557234.6540024,1.0,1.0
1702557234.6570024,1.0,1.0
1702557234.6590035,1.0,1.0
1702557234.6620748,1.0,1.0
1702557234.664163,0.8456,0.5865
1702557234.6661623,0.1163,0.0
1702557234.6681602,0.0,0.0
1702557234.6711621,0.0,0.0
1702557234.673162,0.0,0.0
1702557234.6751611,0.0,0.0
1702557234.6782978,0.0,0.0
1702557234.6809134,0.0,0.0
1702557234.6829135,0.0,0.0
1702557234.6859133,0.0078,0.0
1702557234.6879132,0.2473,0.5826
1702557234.6899142,1.0,1.0
1702557234.6929133,1.0,1.0
1702557234.6957376,1.0,1.0
1702557234.6977532,1.0,1.0
1702557234.700754,1.0,1.0
1702557234.7027538,0.9922,0.8729
1702557234.7047534,0.3314,0.0235
1702557234.706753,0.0,0.0
1702557234.7087526,0.0,0.0
1702557234.7123318,0.0,0.0
1702557234.715347,0.0,0.0
1702557234.7173479,0.0,0.0
1702557234.7193463,0.0,0.0
1702557234.7213469,0.0,0.0
1702557234.7243457,0.0117,0.0
1702557234.729055,0.0694,0.2151
1702557234.7340684,0.8113,1.0
1702557234.7370949,1.0,1.0
1702557234.739095,1.0,1.0
1702557234.742095,1.0,1.0
1702557234.744095,1.0,1.0
1702557234.7475452,1.0,1.0
1702557234.7495434,0.5973,0.2913
1702557234.7525427,0.0,0.0
1702557234.7545438,0.0,0.0
1702557234.7565446,0.0,0.0
1702557234.7585437,0.0,0.0
1702557234.7628806,0.0,0.0
1702557234.765912,0.0,0.0
1702557234.7689066,0.0,0.0
1702557234.7729068,0.0078,0.0
1702557234.7769067,0.0225,0.0381
1702557234.780149,0.5543,0.9658
1702557234.7831478,1.0,1.0
1702557234.7851484,1.0,1.0
1702557234.78815,1.0,1.0
1702557234.791151,1.0,1.0
1702557234.7955472,1.0,1.0
1702557234.7975585,0.8759,0.6481
1702557234.7995582,0.1691,0.0
1702557234.8025584,0.0,0.0
1702557234.8045597,0.0,0.0
1702557234.8065586,0.0,0.0
1702557234.8085587,0.0,0.0
1702557234.8117707,0.0,0.0
1702557234.814359,0.0,0.0
1702557234.8163579,0.0,0.0
1702557234.819359,0.0,0.0
1702557234.8213587,0.1896,0.5093
1702557234.8233583,1.0,1.0
1702557234.8253572,1.0,1.0
1702557234.8342664,1.0,1.0
1702557234.8362393,1.0,1.0
1702557234.8392396,1.0,1.0
1702557234.8412423,1.0,0.9101
1702557234.84324,0.349,0.0743
1702557234.8477814,0.0,0.0
1702557234.8497815,0.0,0.0
1702557234.8527825,0.0,0.0
1702557234.8547816,0.0,0.0
1702557234.8567815,0.0,0.0
1702557234.858783,0.0,0.0
1702557234.8637557,0.0,0.0
1702557234.866753,0.0,0.0
1702557234.868753,0.0469,0.1681
1702557234.8707533,0.7605,1.0
1702557234.8727524,1.0,1.0
1702557234.875753,1.0,1.0
1702557234.8786013,1.0,1.0
1702557234.8810458,1.0,1.0
1702557234.8830454,1.0,1.0
1702557234.8860462,0.6559,0.3509
1702557234.888046,0.0,0.0
1702557234.8900456,0.0,0.0
1702557234.8920476,0.0,0.0
1702557234.8957841,0.0,0.0
1702557234.897824,0.0,0.0
1702557234.8998234,0.0,0.0
1702557234.9028237,0.0,0.0
1702557234.9048238,0.0,0.0
1702557234.906824,0.0049,0.0225
1702557234.9095144,0.4682,0.9081
1702557234.912831,1.0,1.0
1702557234.9186661,1.0,1.0
1702557234.9232013,1.0,1.0
1702557234.9291983,1.0,1.0
1702557234.9315507,1.0,1.0
1702557234.9335518,0.9101,0.697
1702557234.9365528,0.1955,0.0
1702557234.938552,0.0,0.0
1702557234.9405522,0.0,0.0
1702557234.9435518,0.0,0.0
1702557234.9509907,0.0,0.0
1702557234.9540162,0.0,0.0
1702557234.9560158,0.0,0.0
1702557234.959016,0.0,0.0
1702557234.961018,0.0,0.0
1702557234.965066,0.1564,0.4418
1702557234.967066,0.956,1.0
1702557234.9700654,1.0,1.0
1702557234.9720657,1.0,1.0
1702557234.9740663,1.0,1.0
1702557234.9760659,1.0,1.0
1702557234.980572,1.0,0.9306
1702557234.9825718,0.3812,0.0899
1702557234.9855719,0.0,0.0
1702557234.9875715,0.0,0.0
1702557234.9895718,0.0,0.0
1702557234.991572,0.0,0.0
1702557234.9945724,0.0,0.0
1702557234.997845,0.0,0.0
1702557234.9998457,0.0,0.0
1702557235.0018442,0.0,0.0
1702557235.0038457,0.0371,0.129
1702557235.006844,0.7243,1.0
1702557235.0088453,1.0,1.0
1702557235.0108452,1.0,1.0
1702557235.0134742,1.0,1.0
1702557235.0164745,1.0,1.0
1702557235.0184755,1.0,1.0
1702557235.0204756,0.7028,0.4115
1702557235.023475,0.0283,0.0
1702557235.0254617,0.0,0.0
1702557235.0286484,0.0,0.0
1702557235.031447,0.0,0.0
1702557235.0334473,0.0,0.0
1702557235.0354476,0.0,0.0
1702557235.0374465,0.0,0.0
1702557235.040447,0.0,0.0
1702557235.0424466,0.001,0.0156
1702557235.0504482,0.4096,0.8524
1702557235.0534313,1.0,1.0
1702557235.0554304,1.0,1.0
1702557235.0584316,1.0,1.0
1702557235.060432,1.0,1.0
1702557235.0650008,1.0,1.0
1702557235.0670016,0.9374,0.737
1702557235.0690002,0.2248,0.0
1702557235.071001,0.0,0.0
1702557235.0740006,0.0,0.0
1702557235.076,0.0,0.0
1702557235.0795677,0.0,0.0
1702557235.0816083,0.0,0.0
1702557235.083608,0.0,0.0
1702557235.086609,0.0039,0.0
1702557235.0886095,0.0,0.0
1702557235.090608,0.1261,0.3773
1702557235.092608,0.9159,1.0
1702557235.095953,1.0,1.0
1702557235.0989673,1.0,1.0
1702557235.1009681,1.0,1.0
1702557235.1029706,1.0,1.0
1702557235.1049676,1.0,0.9531
1702557235.106969,0.4194,0.1232
1702557235.1099675,0.0,0.0
1702557235.1126668,0.0,0.0
1702557235.1147063,0.0,0.0
1702557235.117707,0.0,0.0
1702557235.1197066,0.0,0.0
1702557235.1217065,0.0,0.0
1702557235.1237059,0.0,0.0
1702557235.1257057,0.0049,0.0
1702557235.1298125,0.0332,0.0929
1702557235.1328266,0.7019,1.0
1702557235.1348283,1.0,1.0
1702557235.1368284,1.0,1.0
1702557235.138828,1.0,1.0
1702557235.1418269,1.0,1.0
1702557235.143828,1.0,1.0
1702557235.147617,0.7566,0.478
1702557235.1496167,0.0489,0.0
1702557235.1526184,0.0,0.0
1702557235.1546178,0.0,0.0
1702557235.1566176,0.0,0.0
1702557235.1586182,0.0,0.0
1702557235.163842,0.0,0.0
1702557235.168846,0.0,0.0
1702557235.171821,0.0,0.0
1702557235.17382,0.0117,0.0108
1702557235.1758208,0.3421,0.737
1702557235.179844,1.0,1.0
1702557235.1818695,1.0,1.0
1702557235.1838691,1.0,1.0
1702557235.1868687,1.0,1.0
1702557235.1888697,1.0,1.0
1702557235.1908696,0.958,0.8006
1702557235.192873,0.259,0.0
1702557235.197283,0.0,0.0
1702557235.1992795,0.0,0.0
1702557235.201279,0.0,0.0
1702557235.2032793,0.0,0.0
1702557235.2052786,0.0,0.0
1702557235.2082798,0.0,0.0
1702557235.2102802,0.0059,0.0
1702557235.2129414,0.0088,0.0
1702557235.215967,0.1085,0.3196
1702557235.217966,0.8993,1.0
1702557235.2199657,1.0,1.0
1702557235.222966,1.0,1.0
1702557235.224967,1.0,1.0
1702557235.2269654,1.0,1.0
1702557235.2306683,1.0,0.9726
1702557235.2326663,0.4673,0.172
1702557235.2346675,0.0,0.0
1702557235.237668,0.0,0.0
1702557235.2396693,0.0,0.0
1702557235.2416668,0.0,0.0
1702557235.244667,0.0,0.0
1702557235.2474072,0.0,0.0
1702557235.250405,0.0,0.0
1702557235.2524061,0.0088,0.0
1702557235.2544065,0.0254,0.0684
1702557235.257407,0.6657,1.0
1702557235.259406,1.0,1.0
1702557235.2640262,1.0,1.0
1702557235.2700255,1.0,1.0
1702557235.2720516,1.0,1.0
1702557235.2750514,1.0,1.0
1702557235.2770512,0.8084,0.5386
1702557235.2808454,0.0987,0.0
1702557235.2828457,0.0,0.0
1702557235.2848456,0.0,0.0
1702557235.287845,0.0,0.0
1702557235.2898445,0.0,0.0
1702557235.291847,0.0,0.0
1702557235.2938445,0.002,0.0
1702557235.2984648,0.0,0.0
1702557235.3004673,0.0137,0.0039
1702557235.3024664,0.2874,0.6569
1702557235.3044653,1.0,1.0
1702557235.3074658,1.0,1.0
1702557235.309467,1.0,1.0
1702557235.3122299,1.0,1.0
1702557235.3149445,1.0,1.0
1702557235.3169427,0.9853,0.8358
1702557235.3199427,0.2903,0.0
1702557235.3219442,0.0,0.0
1702557235.323944,0.0,0.0
1702557235.3259425,0.0,0.0
1702557235.328959,0.0,0.0
1702557235.3315556,0.0,0.0
1702557235.3335557,0.0,0.0
1702557235.3355558,0.0,0.0
1702557235.337555,0.0,0.0
1702557235.3405554,0.0909,0.259
1702557235.3425565,0.8368,1.0
1702557235.3455558,1.0,1.0
1702557235.3486142,1.0,1.0
1702557235.3506136,1.0,1.0
1702557235.3526156,1.0,1.0
1702557235.3556142,1.0,0.9922
1702557235.357614,0.5494,0.2454
1702557235.3596134,0.0,0.0
1702557235.3630638,0.0,0.0
1702557235.3650818,0.0,0.0
1702557235.367083,0.0,0.0
1702557235.370083,0.0,0.0
1702557235.372083,0.0,0.0
1702557235.3740823,0.0,0.0
1702557235.377082,0.001,0.0
1702557235.3846684,0.0293,0.0547
1702557235.386655,0.6227,0.999
1702557235.3896565,1.0,1.0
1702557235.3916564,1.0,1.0
1702557235.3936548,1.0,1.0
1702557235.3974423,1.0,1.0
1702557235.4004366,1.0,1.0
1702557235.4024353,0.8436,0.6002
1702557235.4054415,0.1251,0.0
1702557235.4074368,0.0,0.0
1702557235.4104395,0.0,0.0
1702557235.4132154,0.0,0.0
1702557235.4162314,0.0,0.0
1702557235.4182308,0.0,0.0
1702557235.42023,0.0,0.0
1702557235.4232297,0.0,0.0
1702557235.4252317,0.0039,0.0
1702557235.4272316,0.2385,0.5846
1702557235.4309607,1.0,1.0
1702557235.432961,1.0,1.0
1702557235.4349597,1.0,1.0
1702557235.4369607,1.0,1.0
1702557235.4399614,1.0,1.0
1702557235.4419599,1.0,0.8778
1702557235.4453433,0.3226,0.0186
1702557235.448347,0.0,0.0
1702557235.4513452,0.0,0.0
1702557235.453563,0.0,0.0
1702557235.455575,0.0,0.0
1702557235.4585745,0.0,0.0
1702557235.4605427,0.0,0.0
1702557235.4641554,0.0,0.0
1702557235.4666529,0.0,0.0
1702557235.4686513,0.0626,0.2023
1702557235.4716513,0.7869,1.0
1702557235.4736528,1.0,1.0
1702557235.4756525,1.0,1.0
1702557235.478656,1.0,1.0
1702557235.4805906,1.0,1.0
1702557235.4835873,1.0,1.0
1702557235.4855883,0.6012,0.2942
1702557235.4875882,0.0,0.0
1702557235.489593,0.0,0.0
1702557235.4915884,0.0,0.0
1702557235.4945862,0.0,0.0
1702557235.5025356,0.0,0.0
1702557235.5045328,0.0059,0.0
1702557235.5075338,0.0,0.0
1702557235.5095344,0.0,0.0
1702557235.5115345,0.0039,0.0381
1702557235.5153363,0.5513,0.9648
1702557235.5173364,1.0,1.0
1702557235.5193434,1.0,1.0
1702557235.522337,1.0,1.0
1702557235.5243382,1.0,1.0
1702557235.5263386,1.0,1.0
1702557235.5300078,0.8837,0.65
1702557235.5320623,0.1818,0.0
1702557235.5350637,0.0,0.0
1702557235.537064,0.0,0.0
1702557235.53907,0.0,0.0
1702557235.5420682,0.0,0.0
1702557235.5440626,0.0,0.0
1702557235.5472267,0.002,0.0
1702557235.5492194,0.0039,0.0
1702557235.5522227,0.0117,0.0
1702557235.5542204,0.1965,0.521
1702557235.5572212,1.0,1.0
1702557235.5592222,1.0,1.0
1702557235.5622377,1.0,1.0
1702557235.565247,1.0,1.0
1702557235.5672486,1.0,1.0
1702557235.570248,1.0,0.9071
1702557235.5722475,0.3441,0.0655
1702557235.5742464,0.0,0.0
1702557235.5762472,0.0,0.0
1702557235.5799365,0.0,0.0
1702557235.582962,0.0,0.0
1702557235.5849624,0.0,0.0
1702557235.5869622,0.0,0.0
1702557235.5899665,0.0,0.0
1702557235.5919628,0.0088,0.0
1702557235.5939624,0.0538,0.173
1702557235.5980036,0.7556,1.0
1702557235.6000009,1.0,1.0
1702557235.603,1.0,1.0
1702557235.6050014,1.0,1.0
1702557235.6069996,1.0,1.0
1702557235.6099992,1.0,1.0
1702557235.6154313,0.651,0.348
1702557235.6204576,0.0,0.0
1702557235.6224566,0.0,0.0
1702557235.6254582,0.0,0.0
1702557235.6274574,0.0,0.0
1702557235.6313524,0.0,0.0
1702557235.6333508,0.0,0.0
1702557235.6363497,0.0,0.0
1702557235.6383512,0.0,0.0
1702557235.64035,0.0127,0.0264
1702557235.6433516,0.4702,0.9081
1702557235.646355,1.0,1.0
1702557235.649297,1.0,1.0
1702557235.6512961,1.0,1.0
1702557235.654296,1.0,1.0
1702557235.656296,1.0,1.0
1702557235.6582944,0.912,0.7009
1702557235.661294,0.2072,0.0
1702557235.6642337,0.0,0.0
1702557235.666233,0.0,0.0
1702557235.6682334,0.0,0.0
